group,mean,median,std,q25,q75,iqr,min,max,n,mean_std,median_iqr
extra-small-JSON-minify0-gzip0,1.5802518025,1.5802471,0.0007105941642781503,1.5796236500000003,1.58046310625,0.0008394562499998148,1.5794010499999998,1.581826375,10,1.580 ± 0.001,"1.580 [1.580, 1.580]"
extra-small-JSON-minify0-gzip1,1.5802361374999998,1.58008105,0.00039646169238826323,1.5798921125,1.58062166875,0.0007295562500000408,1.5797732249999998,1.5808546,10,1.580 ± 0.000,"1.580 [1.580, 1.581]"
extra-small-JSON-minify1-gzip0,1.5804682150000002,1.5800288,0.001067126797187276,1.57988746875,1.5801006437499998,0.00021317499999984335,1.579779425,1.5831744750000003,10,1.580 ± 0.001,"1.580 [1.580, 1.580]"
extra-small-JSON-minify1-gzip1,1.5807168075,1.5802684500000002,0.0009703156099982417,1.5800462312499999,1.580988625,0.0009423937500001589,1.579841375,1.5829204,10,1.581 ± 0.001,"1.580 [1.580, 1.581]"
extra-small-HTML-gzip0,1.23217806,1.2327839250000001,0.001401554930033106,1.2318553125,1.2328404875,0.0009851750000000603,1.22875465,1.23416445,10,1.232 ± 0.001,"1.233 [1.232, 1.233]"
extra-small-HTML-gzip1,0.6332854,0.6331939500000001,0.002597557400905708,0.6315585375,0.6349625999999999,0.003404062499999916,0.6291288500000001,0.6383218500000001,10,0.633 ± 0.003,"0.633 [0.632, 0.635]"
small-JSON-minify0-gzip0,1.5794233874999999,1.5792279624999996,0.000548983114522964,1.5791667124999997,1.5795755062500003,0.00040879375000058005,1.5789309500000002,1.5809065750000002,10,1.579 ± 0.001,"1.579 [1.579, 1.580]"
small-JSON-minify0-gzip1,1.5794624099999999,1.579275375,0.0005563660375821044,1.5791247312500003,1.57988758125,0.0007628499999996485,1.578705675,1.5805478749999995,10,1.579 ± 0.001,"1.579 [1.579, 1.580]"
small-JSON-minify1-gzip0,1.5791879649999998,1.57905865,0.0004911501828870162,1.5788519374999999,1.5792844499999998,0.00043251249999998187,1.5787454000000003,1.580505675,10,1.579 ± 0.000,"1.579 [1.579, 1.579]"
small-JSON-minify1-gzip1,1.579580015,1.5792590375,0.0009063597902598761,1.57914244375,1.5793070375,0.00016459375000010823,1.5789165,1.581965925,10,1.580 ± 0.001,"1.579 [1.579, 1.579]"
small-HTML-gzip0,2.94830316,2.946304675,0.008072632352981328,2.9419017000000003,2.9499266,0.008024899999999668,2.9401150499999997,2.9661316,10,2.948 ± 0.008,"2.946 [2.942, 2.950]"
small-HTML-gzip1,0.6970769750000001,0.69427675,0.006791899703773976,0.6931996125000001,0.6955520625,0.0023524499999999504,0.6916981,0.7106747,10,0.697 ± 0.007,"0.694 [0.693, 0.696]"
medium-JSON-minify0-gzip0,1.5794826775000002,1.57914135,0.0008822254853103993,1.5790388125,1.5793200312499998,0.00028121874999964547,1.578811725,1.5817955499999998,10,1.579 ± 0.001,"1.579 [1.579, 1.579]"
medium-JSON-minify0-gzip1,1.5792711875,1.5792031249999998,0.0005867661830161936,1.57883515,1.57934720625,0.0005120562500000592,1.578792925,1.5808718750000004,10,1.579 ± 0.001,"1.579 [1.579, 1.579]"
medium-JSON-minify1-gzip0,1.5798528749999998,1.5797141375,0.0005596953312964034,1.57938151875,1.58011548125,0.0007339625000000183,1.5792002000000005,1.5810679,10,1.580 ± 0.001,"1.580 [1.579, 1.580]"
medium-JSON-minify1-gzip1,1.5792972774999998,1.5792350874999999,0.0002571375486605904,1.5791855,1.57926468125,7.918125000005993e-05,1.57902155,1.5800225999999995,10,1.579 ± 0.000,"1.579 [1.579, 1.579]"
medium-HTML-gzip0,9.59830675,9.598510125,0.0026764837280469685,9.597147387500002,9.5995273625,0.0023799749999984243,9.59254365,9.6035103,10,9.598 ± 0.003,"9.599 [9.597, 9.600]"
medium-HTML-gzip1,1.051225435,1.050706275,0.004055169213488527,1.0499898125,1.0536175375,0.0036277250000000816,1.0418121,1.0571956,10,1.051 ± 0.004,"1.051 [1.050, 1.054]"
large-JSON-minify0-gzip0,1.5792757524999999,1.5793822624999998,0.00033290355687677826,1.5789733750000003,1.579533875,0.0005604999999997418,1.5786853749999998,1.5797665249999997,10,1.579 ± 0.000,"1.579 [1.579, 1.580]"
large-JSON-minify0-gzip1,1.581112015,1.5790117874999998,0.006093653162566027,1.57895635,1.5793796749999995,0.00042332499999964135,1.5786985,1.5993787000000002,10,1.581 ± 0.006,"1.579 [1.579, 1.579]"
large-JSON-minify1-gzip0,1.5794650225,1.5792804,0.00073324576016931,1.5790402437499997,1.57941821875,0.00037797500000036344,1.57899735,1.58158565,10,1.579 ± 0.001,"1.579 [1.579, 1.579]"
large-JSON-minify1-gzip1,1.5796570575,1.5792459874999998,0.0010645443191837156,1.57910008125,1.57940385625,0.0003037749999998951,1.5787727,1.58194425,10,1.580 ± 0.001,"1.579 [1.579, 1.579]"
large-HTML-gzip0,19.483054884999998,19.506186175000003,0.05970894206935859,19.5025558625,19.5123807375,0.009824874999999622,19.3184121,19.52379075,10,19.483 ± 0.060,"19.506 [19.503, 19.512]"
large-HTML-gzip1,1.2203836850000003,1.2212425750000002,0.006003894555455256,1.2199844125000001,1.2230513875,0.003066974999999861,1.20377355,1.226839,10,1.220 ± 0.006,"1.221 [1.220, 1.223]"
extra-large-JSON-minify0-gzip0,1.5797774175000001,1.57925305,0.0018845471352241325,1.5789063249999997,1.5795036375,0.0005973125000002799,1.5786947999999998,1.58536355,10,1.580 ± 0.002,"1.579 [1.579, 1.580]"
extra-large-JSON-minify0-gzip1,1.5789351075,1.5788786875,0.00024006239789111858,1.57879501875,1.5790062375,0.00021121875000007506,1.578558,1.5794917499999996,10,1.579 ± 0.000,"1.579 [1.579, 1.579]"
extra-large-JSON-minify1-gzip0,1.5789612225,1.5788535999999997,0.00043583799835053826,1.57876246875,1.5789991625,0.00023669375000001658,1.5784516000000004,1.58013185,10,1.579 ± 0.000,"1.579 [1.579, 1.579]"
extra-large-JSON-minify1-gzip1,1.5795359675000002,1.5794852625000002,0.0005095922815165274,1.5793012624999998,1.5796026749999998,0.00030141250000004227,1.5786945499999998,1.5804181,10,1.580 ± 0.001,"1.579 [1.579, 1.580]"
extra-large-HTML-gzip0,29.279256865,29.284095825,0.02162816263301187,29.2815836125,29.2895400125,0.007956400000001196,29.21569865,29.293916399999997,10,29.279 ± 0.022,"29.284 [29.282, 29.290]"
extra-large-HTML-gzip1,1.399908825,1.402501475,0.011130211086368748,1.3995711624999998,1.40620455,0.0066333875000001985,1.36928115,1.4111752000000002,10,1.400 ± 0.011,"1.403 [1.400, 1.406]"
